,PRODUCTO,PRESENTACION,MARCA,CATEGORIA,CATALOGO,PRECIO,FECHAREGISTRO,CADENACOMERCIAL,GIRO,NOMBRECOMERCIAL,DIRECCION,ESTADO,MUNICIPIO,LATITUD,LONGITUD
470279,Leche Condensada,Lata 100 Gr.,La Lechera. Original,Leche Procesada,Basicos,12.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470280,Leche en Polvo,Bolsa 480 Gr.,Nido. Entera. Forticrece,Leche Procesada,Basicos,89.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470281,Leche en Polvo,Lata 360 Gr. (alimento para Niños...),Nido. Kinder,Leche Procesada,Basicos,84.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470282,Leche Evaporada,Lata 360 Gr. Evaporada Parcialmente Descremada,Carnation. Clavel,Leche Procesada,Basicos,20.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470283,Leche Evaporada,Lata 360 Gr. Reducida en Grasa,Carnation. Clavel,Leche Procesada,Basicos,25.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470284,Leche Ultrapasteurizada,Caja 1 Lt. Parcialmente Descremada. Light,Alpura,Leche Procesada,Basicos,36,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470285,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Grand Brand,Leche Procesada,Pacic,19.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470286,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Lala,Leche Procesada,Basicos,34,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470287,Leche Ultrapasteurizada,Caja 1 Lt. Semidescremada. Reducida en Grasa,Lala,Leche Procesada,Basicos,37,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470288,Leche Ultrapasteurizada,Caja 1 Lt. Entera,San Marcos,Leche Procesada,Basicos,24.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470289,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Santa Clara,Leche Procesada,Basicos,35.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470290,Leche Ultrapasteurizada,Caja 1 Lt. Light,Santa Clara,Leche Procesada,Basicos,36,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470304,Maíz Palomero,Bolsa 500 Gr.,Verde Valle,Legumbres Secas,Basicos,23.9,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470560,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,15,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470561,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Pacic,15,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470562,Tostadas de Maíz,Paquete 324 Gr. Onduladas,Milpa Real,Tortillas y Derivados del Maiz,Basicos,34.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470563,Tostadas de Maíz,Caja 216 Gr. Clásicas. Horneadas Sin Grasa. Maíz Blanco,Saníssimo,Tortillas y Derivados del Maiz,Basicos,41.5,2026/02/23,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Vado del Rio,Periferico Poniente. Esq. Vado del Rio. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.066052,-110.969103
470596,Arroz,1 Kg. Granel. Chico Quebrado,S/M,Arroz y Cereales Preparados,Mercados,29.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470601,Carne Cerdo,1 Kg. Granel. Chuleta o Chuleta Natural o Fresca/chuleta de Puerco Entrecortada o Lomo Deshuesado de Puerco o Chuleta Natural Lomo de Puerco,S/M,Carne y Visceras de Cerdo,Mercados,99.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470602,Carne Cerdo,1 Kg. Granel. Chuleta Ahumada o Entrecot Ahumado,S/M,Carne y Visceras de Cerdo,Mercados,144.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470603,Carne Cerdo,1 Kg. Granel. Lomo o Caña de Lomo o en Trozo/lomo Sin Hueso,S/M,Carne y Visceras de Cerdo,Mercados,144.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470604,Carne Cerdo,1 Kg. Granel. Milanesa o Milanesa de Pierna,S/M,Carne y Visceras de Cerdo,Mercados,104.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470605,Carne Cerdo,1 Kg. Granel. Pierna Entera Sin Hueso o Pernil Sin Hueso,S/M,Carne y Visceras de Cerdo,Mercados,94.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470606,Carne Pollo,1 Kg. Granel. Entero. con Vísceras o Tipo Super o Entero Supermercado o Canal Entera,S/M,Carne de Ave,Mercados,48,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470607,Carne Pollo,1 Kg. Granel. Pechuga con Hueso o Anatómica o Sin Rabadilla (con Piel),S/M,Carne de Ave,Mercados,92,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470608,Carne Pollo,1 Kg. Granel. Pierna o Pierna Bate,S/M,Carne de Ave,Mercados,62,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470609,Carne Res,1 Kg. Granel. Bistec Diezmillo o Diezmillo Sin Hueso,S/M,Carne y Visceras de Res,Mercados,229.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470610,Carne Res,1 Kg. Granel. Falda o para Deshebrar o Deshebrada,S/M,Carne y Visceras de Res,Mercados,179.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470611,Carne Res,1 Kg. Granel. Hígado,S/M,Carne y Visceras de Res,Mercados,59.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470612,Carne Res,1 Kg. Granel. Molida,S/M,Carne y Visceras de Res,Mercados,209.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470613,Carne Res,1 Kg. Granel. Retazo con Hueso o Cocido Comercial,S/M,Carne y Visceras de Res,Mercados,114.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470635,Frijol,1 Kg. Granel. Pinto,S/M,Legumbres Secas,Mercados,29.9,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470670,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Mercados,30,2026/02/23,Mercado Publico,Mercados,Mercado Municipal 2,Rafaela Rodriguez S/n. Entre 14 de Abril y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.1043,-110.9726
470683,Carne Cerdo,1 Kg. Granel. Chuleta o Chuleta Natural o Fresca/chuleta de Puerco Entrecortada o Lomo Deshuesado de Puerco o Chuleta Natural Lomo de Puerco,S/M,Carne y Visceras de Cerdo,Mercados,120,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470684,Carne Cerdo,1 Kg. Granel. Espinazo o Espinazo Cargado,S/M,Carne y Visceras de Cerdo,Mercados,45,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470685,Carne Cerdo,1 Kg. Granel. Lomo o Caña de Lomo o en Trozo/lomo Sin Hueso,S/M,Carne y Visceras de Cerdo,Mercados,140,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470686,Carne Cerdo,1 Kg. Granel. Manitas,S/M,Carne y Visceras de Cerdo,Mercados,85,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470687,Carne Cerdo,1 Kg. Granel. Milanesa o Milanesa de Pierna,S/M,Carne y Visceras de Cerdo,Mercados,140,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470688,Carne Cerdo,1 Kg. Granel. Molida o Pulpa Molida,S/M,Carne y Visceras de Cerdo,Mercados,160,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470689,Carne Cerdo,1 Kg. Granel. Pierna Entera Sin Hueso o Pernil Sin Hueso,S/M,Carne y Visceras de Cerdo,Mercados,140,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470690,Carne Pollo,1 Kg. Granel. Pechuga con Hueso o Anatómica o Sin Rabadilla (con Piel),S/M,Carne de Ave,Mercados,95,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470691,Carne Pollo,1 Kg. Granel. Pierna o Pierna Bate,S/M,Carne de Ave,Mercados,60,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470692,Carne Res,1 Kg. Granel. Bistec Diezmillo o Diezmillo Sin Hueso,S/M,Carne y Visceras de Res,Mercados,220,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470693,Carne Res,1 Kg. Granel. Falda o para Deshebrar o Deshebrada,S/M,Carne y Visceras de Res,Mercados,160,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470694,Carne Res,1 Kg. Granel. Hígado,S/M,Carne y Visceras de Res,Mercados,85,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470695,Carne Res,1 Kg. Granel. Molida,S/M,Carne y Visceras de Res,Mercados,140,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470696,Carne Res,1 Kg. Granel. Molida. Popular/comercial,S/M,Carne y Visceras de Res,Mercados,140,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470712,Frijol,1 Kg. Granel. Pinto,S/M,Legumbres Secas,Mercados,33,2026/02/23,Mercado Publico,Mercados,Mercado Municipal No. 1,Matamoros. Entre Elias Calles y Monterrey. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.078216,-110.952436
470738,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,35,2026/02/23,Tortillerias Tradicionales,Tortillerías,Tortillería la Estrella Azul,Calle 12 de Octubre 291. Entre José María Mendoza y Rafaela Rodríguez. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.104141,-110.973316
470739,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,35,2026/02/23,Tortillerias Tradicionales,Tortillerías,Tortillería la Fama Sucursal Centro,Mariano Matamoros 150 Sur. Esq. Morelia. Col. Centro. Cp. 83000,Sonora,Hermosillo,29.07956,-110.952564
470740,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,28,2026/02/23,Tortillerias Tradicionales,Tortillerías,Tortillería Mercadito 2,14 de Abril. Entre Rafaela Rodriguez y Alberto Gutierrez. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.10388,-110.97219
470741,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/23,Tortillerias Tradicionales,Tortillerías,Tortillería Villa Hermosa,Jose Maria Mendoza 256. Esq. Francisco Monteverde. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.104763,-110.971063
471058,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/24,Tortillerias Tradicionales,Tortillerías,Tortillería el Grano de Oro,Angel Garcia Aburto 501. Esquina Obregon. Col. Olivares. Cp. 83180,Sonora,Hermosillo,29.108432,-110.986204
471059,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,35,2026/02/24,Tortillerias Tradicionales,Tortillerías,Tortillería la Purisima,Jose Maria Mendoza 353. Esq. Simón Bley. Col. Olivares. Cp. 83180,Sonora,Hermosillo,29.104104,-110.977242
471060,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/24,Tortillerias Tradicionales,Tortillerías,Tortillería las Maravillas,12 de Octubre 303. Entre Periferico Norte y W. Villa. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.111605,-110.974429
471061,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/24,Tortillerias Tradicionales,Tortillerías,Tortillería Luis Orci,Luis Orci 295. Entre Monteverde y 12 de Octubre. Col. Balderrama. Cp. 83180,Sonora,Hermosillo,29.107826,-110.97345
471121,Arroz,Bolsa 900 Gr. Extra,Aurrera,Arroz y Cereales Preparados,Pacic,18,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471122,Arroz,Bolsa 900 Gr. Super Extra,Great Value,Arroz y Cereales Preparados,Basicos,18,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471123,Arroz,Bolsa 907 Gr. Super Extra,La Merced,Arroz y Cereales Preparados,Pacic,20,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471124,Arroz,Bolsa 907 Gr. Super Extra,Schettino,Arroz y Cereales Preparados,Basicos,21,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471125,Arroz,Bolsa 907 Gr. Super Extra,Schettino,Arroz y Cereales Preparados,Pacic,21,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471126,Arroz,Bolsa 1 Kg. Super Extra,Verde Valle,Arroz y Cereales Preparados,Basicos,37,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471206,Carne Cerdo,1 Kg. Granel. Chuleta Natural,Bachoco,Carne y Visceras de Cerdo,Basicos,135,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471207,Carne Cerdo,1 Kg. Granel. Cabeza,S/M,Carne y Visceras de Cerdo,Basicos,38,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471208,Carne Cerdo,1 Kg. Granel. Costilla,S/M,Carne y Visceras de Cerdo,Pacic,149,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471209,Carne Cerdo,1 Kg. Granel. Manitas,S/M,Carne y Visceras de Cerdo,Basicos,78,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471210,Carne Cerdo,1 Kg. Granel. Milanesa o Milanesa de Pierna,S/M,Carne y Visceras de Cerdo,Basicos,136,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471211,Carne Cerdo,1 Kg. Granel. Molida o Pulpa Molida,S/M,Carne y Visceras de Cerdo,Basicos,115,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471212,Carne Cerdo,1 Kg. Granel. Pierna Entera con Hueso o Pernil con Hueso,S/M,Carne y Visceras de Cerdo,Basicos,72,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
471213,Carne Cerdo,1 Kg. Granel. Pierna Entera Sin Hueso o Pernil Sin Hueso,S/M,Carne y Visceras de Cerdo,Basicos,132,2026/02/24,Wal-mart,Supermercado / Tienda de Autoservicio,Walmart Sucursal Boulevard Morelos,Blvd. Jose Maria Morelos 355. Esq. Congreso. Col. Zona Militar. Cp. 83145,Sonora,Hermosillo,29.121467,-110.950883
